record_id,dataset,site,split,video_key,frame_index,target_name,central_region,central_instrument_fraction,positive_threshold,label
site1/train/video7frame009,EndoVis 2017,site1,train,site1/video7,9,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0165222175,>=0.05,no
site1/train/video7frame010,EndoVis 2017,site1,train,site1/video7,10,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0003967285,>=0.05,no
site1/train/video7frame011,EndoVis 2017,site1,train,site1/video7,11,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0095794676,>=0.05,no
site1/train/video7frame012,EndoVis 2017,site1,train,site1/video7,12,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame013,EndoVis 2017,site1,train,site1/video7,13,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0638122559,>=0.05,yes
site1/train/video7frame014,EndoVis 2017,site1,train,site1/video7,14,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0695068389,>=0.05,yes
site1/train/video7frame015,EndoVis 2017,site1,train,site1/video7,15,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0686981231,>=0.05,yes
site1/train/video7frame016,EndoVis 2017,site1,train,site1/video7,16,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0722534209,>=0.05,yes
site1/train/video7frame017,EndoVis 2017,site1,train,site1/video7,17,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0683288574,>=0.05,yes
site1/train/video7frame018,EndoVis 2017,site1,train,site1/video7,18,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0688873306,>=0.05,yes
site1/train/video7frame019,EndoVis 2017,site1,train,site1/video7,19,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0670166016,>=0.05,yes
site1/train/video7frame020,EndoVis 2017,site1,train,site1/video7,20,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0667022690,>=0.05,yes
site1/train/video7frame021,EndoVis 2017,site1,train,site1/video7,21,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0669403076,>=0.05,yes
site1/train/video7frame022,EndoVis 2017,site1,train,site1/video7,22,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0650054961,>=0.05,yes
site1/train/video7frame023,EndoVis 2017,site1,train,site1/video7,23,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0690551773,>=0.05,yes
site1/train/video7frame024,EndoVis 2017,site1,train,site1/video7,24,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0673248321,>=0.05,yes
site1/train/video7frame025,EndoVis 2017,site1,train,site1/video7,25,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0989654511,>=0.05,yes
site1/train/video7frame026,EndoVis 2017,site1,train,site1/video7,26,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2328796387,>=0.05,yes
site1/train/video7frame027,EndoVis 2017,site1,train,site1/video7,27,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1313690245,>=0.05,yes
site1/train/video7frame028,EndoVis 2017,site1,train,site1/video7,28,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2536346316,>=0.05,yes
site1/train/video7frame029,EndoVis 2017,site1,train,site1/video7,29,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3394805789,>=0.05,yes
site1/train/video7frame030,EndoVis 2017,site1,train,site1/video7,30,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2875274718,>=0.05,yes
site1/train/video7frame031,EndoVis 2017,site1,train,site1/video7,31,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3104003966,>=0.05,yes
site1/train/video7frame032,EndoVis 2017,site1,train,site1/video7,32,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3094817996,>=0.05,yes
site1/train/video7frame033,EndoVis 2017,site1,train,site1/video7,33,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3131500185,>=0.05,yes
site1/train/video7frame034,EndoVis 2017,site1,train,site1/video7,34,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.3094238341,>=0.05,yes
site1/train/video7frame035,EndoVis 2017,site1,train,site1/video7,35,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2715087831,>=0.05,yes
site1/train/video7frame036,EndoVis 2017,site1,train,site1/video7,36,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1546264589,>=0.05,yes
site1/train/video7frame037,EndoVis 2017,site1,train,site1/video7,37,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1203308105,>=0.05,yes
site1/train/video7frame038,EndoVis 2017,site1,train,site1/video7,38,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1099761948,>=0.05,yes
site1/train/video7frame039,EndoVis 2017,site1,train,site1/video7,39,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2091155946,>=0.05,yes
site1/train/video7frame040,EndoVis 2017,site1,train,site1/video7,40,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2346618623,>=0.05,yes
site1/train/video7frame041,EndoVis 2017,site1,train,site1/video7,41,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0919952393,>=0.05,yes
site1/train/video7frame042,EndoVis 2017,site1,train,site1/video7,42,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1466857940,>=0.05,yes
site1/train/video7frame043,EndoVis 2017,site1,train,site1/video7,43,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1110778823,>=0.05,yes
site1/train/video7frame044,EndoVis 2017,site1,train,site1/video7,44,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2254364043,>=0.05,yes
site1/train/video7frame045,EndoVis 2017,site1,train,site1/video7,45,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1428466737,>=0.05,yes
site1/train/video7frame046,EndoVis 2017,site1,train,site1/video7,46,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0873779282,>=0.05,yes
site1/train/video7frame047,EndoVis 2017,site1,train,site1/video7,47,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0007263183,>=0.05,no
site1/train/video7frame048,EndoVis 2017,site1,train,site1/video7,48,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame049,EndoVis 2017,site1,train,site1/video7,49,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame050,EndoVis 2017,site1,train,site1/video7,50,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame051,EndoVis 2017,site1,train,site1/video7,51,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame052,EndoVis 2017,site1,train,site1/video7,52,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame053,EndoVis 2017,site1,train,site1/video7,53,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame054,EndoVis 2017,site1,train,site1/video7,54,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame055,EndoVis 2017,site1,train,site1/video7,55,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame056,EndoVis 2017,site1,train,site1/video7,56,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame057,EndoVis 2017,site1,train,site1/video7,57,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0704772919,>=0.05,yes
site1/train/video7frame058,EndoVis 2017,site1,train,site1/video7,58,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0747711211,>=0.05,yes
site1/train/video7frame059,EndoVis 2017,site1,train,site1/video7,59,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0614654534,>=0.05,yes
site1/train/video7frame060,EndoVis 2017,site1,train,site1/video7,60,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0449005142,>=0.05,no
site1/train/video7frame061,EndoVis 2017,site1,train,site1/video7,61,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2420745790,>=0.05,yes
site1/train/video7frame062,EndoVis 2017,site1,train,site1/video7,62,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0498352051,>=0.05,no
site1/train/video7frame063,EndoVis 2017,site1,train,site1/video7,63,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0212249756,>=0.05,no
site1/train/video7frame064,EndoVis 2017,site1,train,site1/video7,64,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0187225342,>=0.05,no
site1/train/video7frame065,EndoVis 2017,site1,train,site1/video7,65,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0153015135,>=0.05,no
site1/train/video7frame066,EndoVis 2017,site1,train,site1/video7,66,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0180877689,>=0.05,no
site1/train/video7frame067,EndoVis 2017,site1,train,site1/video7,67,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0178436283,>=0.05,no
site1/train/video7frame068,EndoVis 2017,site1,train,site1/video7,68,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1587432921,>=0.05,yes
site1/train/video7frame069,EndoVis 2017,site1,train,site1/video7,69,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1139251739,>=0.05,yes
site1/train/video7frame070,EndoVis 2017,site1,train,site1/video7,70,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0130065922,>=0.05,no
site1/train/video7frame071,EndoVis 2017,site1,train,site1/video7,71,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1098663360,>=0.05,yes
site1/train/video7frame072,EndoVis 2017,site1,train,site1/video7,72,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0598419197,>=0.05,yes
site1/train/video7frame073,EndoVis 2017,site1,train,site1/video7,73,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0627319366,>=0.05,yes
site1/train/video7frame074,EndoVis 2017,site1,train,site1/video7,74,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1041320786,>=0.05,yes
site1/train/video7frame075,EndoVis 2017,site1,train,site1/video7,75,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0924163833,>=0.05,yes
site1/train/video7frame076,EndoVis 2017,site1,train,site1/video7,76,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1087890640,>=0.05,yes
site1/train/video7frame077,EndoVis 2017,site1,train,site1/video7,77,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame078,EndoVis 2017,site1,train,site1/video7,78,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame079,EndoVis 2017,site1,train,site1/video7,79,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame080,EndoVis 2017,site1,train,site1/video7,80,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0572174080,>=0.05,yes
site1/train/video7frame081,EndoVis 2017,site1,train,site1/video7,81,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame082,EndoVis 2017,site1,train,site1/video7,82,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0571441650,>=0.05,yes
site1/train/video7frame083,EndoVis 2017,site1,train,site1/video7,83,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0587860122,>=0.05,yes
site1/train/video7frame084,EndoVis 2017,site1,train,site1/video7,84,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0535186753,>=0.05,yes
site1/train/video7frame085,EndoVis 2017,site1,train,site1/video7,85,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0545379631,>=0.05,yes
site1/train/video7frame086,EndoVis 2017,site1,train,site1/video7,86,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame087,EndoVis 2017,site1,train,site1/video7,87,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0019073486,>=0.05,no
site1/train/video7frame088,EndoVis 2017,site1,train,site1/video7,88,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0131988525,>=0.05,no
site1/train/video7frame089,EndoVis 2017,site1,train,site1/video7,89,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0137115475,>=0.05,no
site1/train/video7frame090,EndoVis 2017,site1,train,site1/video7,90,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0148040773,>=0.05,no
site1/train/video7frame091,EndoVis 2017,site1,train,site1/video7,91,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame092,EndoVis 2017,site1,train,site1/video7,92,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame093,EndoVis 2017,site1,train,site1/video7,93,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame094,EndoVis 2017,site1,train,site1/video7,94,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame095,EndoVis 2017,site1,train,site1/video7,95,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame096,EndoVis 2017,site1,train,site1/video7,96,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0226745605,>=0.05,no
site1/train/video7frame097,EndoVis 2017,site1,train,site1/video7,97,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame098,EndoVis 2017,site1,train,site1/video7,98,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1281524599,>=0.05,yes
site1/train/video7frame099,EndoVis 2017,site1,train,site1/video7,99,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2780212462,>=0.05,yes
site1/train/video7frame100,EndoVis 2017,site1,train,site1/video7,100,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2080719024,>=0.05,yes
site1/train/video7frame101,EndoVis 2017,site1,train,site1/video7,101,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1329986602,>=0.05,yes
site1/train/video7frame102,EndoVis 2017,site1,train,site1/video7,102,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2119812071,>=0.05,yes
site1/train/video7frame103,EndoVis 2017,site1,train,site1/video7,103,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2119171172,>=0.05,yes
site1/train/video7frame104,EndoVis 2017,site1,train,site1/video7,104,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1902008057,>=0.05,yes
site1/train/video7frame105,EndoVis 2017,site1,train,site1/video7,105,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2987152040,>=0.05,yes
site1/train/video7frame106,EndoVis 2017,site1,train,site1/video7,106,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1288391054,>=0.05,yes
site1/train/video7frame107,EndoVis 2017,site1,train,site1/video7,107,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2981933653,>=0.05,yes
site1/train/video7frame108,EndoVis 2017,site1,train,site1/video7,108,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1938049346,>=0.05,yes
site1/train/video7frame109,EndoVis 2017,site1,train,site1/video7,109,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0389831550,>=0.05,no
site1/train/video7frame110,EndoVis 2017,site1,train,site1/video7,110,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1549957246,>=0.05,yes
site1/train/video7frame111,EndoVis 2017,site1,train,site1/video7,111,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1616638154,>=0.05,yes
site1/train/video7frame112,EndoVis 2017,site1,train,site1/video7,112,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1313507110,>=0.05,yes
site1/train/video7frame113,EndoVis 2017,site1,train,site1/video7,113,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1374389678,>=0.05,yes
site1/train/video7frame114,EndoVis 2017,site1,train,site1/video7,114,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0556365959,>=0.05,yes
site1/train/video7frame115,EndoVis 2017,site1,train,site1/video7,115,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0819549561,>=0.05,yes
site1/train/video7frame116,EndoVis 2017,site1,train,site1/video7,116,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0812286362,>=0.05,yes
site1/train/video7frame117,EndoVis 2017,site1,train,site1/video7,117,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0954284668,>=0.05,yes
site1/train/video7frame118,EndoVis 2017,site1,train,site1/video7,118,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1585723907,>=0.05,yes
site1/train/video7frame119,EndoVis 2017,site1,train,site1/video7,119,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1274261475,>=0.05,yes
site1/train/video7frame120,EndoVis 2017,site1,train,site1/video7,120,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0923614502,>=0.05,yes
site1/train/video7frame121,EndoVis 2017,site1,train,site1/video7,121,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1233978271,>=0.05,yes
site1/train/video7frame122,EndoVis 2017,site1,train,site1/video7,122,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1192169189,>=0.05,yes
site1/train/video7frame123,EndoVis 2017,site1,train,site1/video7,123,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1092163101,>=0.05,yes
site1/train/video7frame124,EndoVis 2017,site1,train,site1/video7,124,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1021331772,>=0.05,yes
site1/train/video7frame125,EndoVis 2017,site1,train,site1/video7,125,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1292541474,>=0.05,yes
site1/train/video7frame126,EndoVis 2017,site1,train,site1/video7,126,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2363739014,>=0.05,yes
site1/train/video7frame127,EndoVis 2017,site1,train,site1/video7,127,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0974060073,>=0.05,yes
site1/train/video7frame128,EndoVis 2017,site1,train,site1/video7,128,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0983764678,>=0.05,yes
site1/train/video7frame129,EndoVis 2017,site1,train,site1/video7,129,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0971008316,>=0.05,yes
site1/train/video7frame130,EndoVis 2017,site1,train,site1/video7,130,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1228637695,>=0.05,yes
site1/train/video7frame131,EndoVis 2017,site1,train,site1/video7,131,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0519592278,>=0.05,yes
site1/train/video7frame132,EndoVis 2017,site1,train,site1/video7,132,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0706359893,>=0.05,yes
site1/train/video7frame133,EndoVis 2017,site1,train,site1/video7,133,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0691925064,>=0.05,yes
site1/train/video7frame134,EndoVis 2017,site1,train,site1/video7,134,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0690917969,>=0.05,yes
site1/train/video7frame135,EndoVis 2017,site1,train,site1/video7,135,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0690155029,>=0.05,yes
site1/train/video7frame136,EndoVis 2017,site1,train,site1/video7,136,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0699371323,>=0.05,yes
site1/train/video7frame137,EndoVis 2017,site1,train,site1/video7,137,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame138,EndoVis 2017,site1,train,site1/video7,138,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame139,EndoVis 2017,site1,train,site1/video7,139,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame140,EndoVis 2017,site1,train,site1/video7,140,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame141,EndoVis 2017,site1,train,site1/video7,141,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame142,EndoVis 2017,site1,train,site1/video7,142,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame143,EndoVis 2017,site1,train,site1/video7,143,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame144,EndoVis 2017,site1,train,site1/video7,144,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame145,EndoVis 2017,site1,train,site1/video7,145,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame146,EndoVis 2017,site1,train,site1/video7,146,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0084228516,>=0.05,no
site1/train/video7frame147,EndoVis 2017,site1,train,site1/video7,147,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0357574448,>=0.05,no
site1/train/video7frame148,EndoVis 2017,site1,train,site1/video7,148,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame149,EndoVis 2017,site1,train,site1/video7,149,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0022735596,>=0.05,no
site1/train/video7frame150,EndoVis 2017,site1,train,site1/video7,150,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0095520020,>=0.05,no
site1/train/video7frame151,EndoVis 2017,site1,train,site1/video7,151,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0087707518,>=0.05,no
site1/train/video7frame152,EndoVis 2017,site1,train,site1/video7,152,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0090118404,>=0.05,no
site1/train/video7frame153,EndoVis 2017,site1,train,site1/video7,153,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0069244383,>=0.05,no
site1/train/video7frame154,EndoVis 2017,site1,train,site1/video7,154,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0076202392,>=0.05,no
site1/train/video7frame155,EndoVis 2017,site1,train,site1/video7,155,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame156,EndoVis 2017,site1,train,site1/video7,156,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame157,EndoVis 2017,site1,train,site1/video7,157,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame158,EndoVis 2017,site1,train,site1/video7,158,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame159,EndoVis 2017,site1,train,site1/video7,159,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000000000,>=0.05,no
site1/train/video7frame160,EndoVis 2017,site1,train,site1/video7,160,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0312896743,>=0.05,no
site1/train/video7frame161,EndoVis 2017,site1,train,site1/video7,161,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0111328121,>=0.05,no
site1/train/video7frame162,EndoVis 2017,site1,train,site1/video7,162,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0818145722,>=0.05,yes
